label,text
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
ham,"Haha yeah, 2 oz is kind of a shitload"
ham,Ok...
ham,I have many dependents
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
ham,Yes.i'm in office da:)
ham,Once free call me sir.
ham,Also remember the beads don't come off. Ever.
ham,"Dizzamn, aight I'll ask my suitemates when I get back"
ham,It vl bcum more difficult..
ham,In work now. Going have in few min.
ham,Do ü noe if ben is going?
ham,Did you stitch his trouser
ham,U dun say so early hor... U c already then say...
ham,At WHAT TIME should i come tomorrow
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
ham,When you guys planning on coming over?
ham,If he started searching he will get job in few days.he have great potential and talent.
ham,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! 
ham,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
ham,Dear how you. Are you ok?
ham,I have printed it oh. So  &lt;#&gt;  come upstairs
ham,Where do you need to go to get it?
ham,Please dont say like that. Hi hi hi
spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
ham,Omg it could snow here tonite!
ham,I not busy juz dun wan 2 go so early.. Hee.. 
spam,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham,You best watch what you say cause I get drunk as a motherfucker
ham,That's my honeymoon outfit. :)
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
ham,Great. Have a safe trip. Dont panic surrender all.
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
ham,"Sorry, I'll call you  later. I am in meeting sir."
ham,No one interested. May be some business plan.
ham,Hahaha..use your brain dear
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
ham,Well good morning mr . Hows london treatin' ya treacle?
ham,Nope... C ü then...
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham,You could have seen me..i did't recognise you Face.:)
ham,How do you plan to manage that
ham,"Awesome, think we can get an 8th at usf some time tonight?"
ham,I cant pick the phone right now. Pls send a message
ham,Daddy will take good care of you :)
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
ham,my ex-wife was not able to have kids. Do you want kids one day?
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
ham,Will you come online today night
ham,K still are you loving me.
ham,Cab is available.they pick up and drop at door steps.
ham,"Sir, Waiting for your mail."
ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now
ham,Hey tmr meet at bugis 930 ?
ham,Thanks. Fills me with complete calm and reassurance! 
ham,Yay can't wait to party together!
ham,Is that seriously how you spell his name?
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
ham,"Alright if you're sure, let me know when you're leaving"
ham,How much for an eighth?
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
ham,Dont put your phone on silent mode ok
spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
ham,Lmao!nice 1
ham,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
ham,Wat r u doing?
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
ham,Where r we meeting?
ham,Ok lor then we go tog lor...
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04
ham,o turns out i had stereo love on mi phone under the unknown album.
ham,Ok i msg u b4 i leave my house.
ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
ham,"Yeah I am, so I'll leave maybe 7ish?"
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf
ham,Dear we are going to our rubber place
spam,You have been specially selected to receive a 3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
ham,There bold 2  &lt;#&gt; . Is that yours
ham,Do I? I thought I put it back in the box
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
ham,U WILL SWITCH YOUR FONE ON DAMMIT!!
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
ham,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
ham,I‘m going to try for 2 months ha ha only joking
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
ham,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
spam,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
ham,If u sending her home first it's ok lor. I'm not ready yet.
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
ham,Is xy in ur car when u picking me up?
ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
ham,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
ham,"GOD ASKED, What is forgiveness? A little child gave lovely reply, It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......"
ham,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat..."
ham,"Velly good, yes please!"
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
spam,PRIVATE! Your 2003 Account Statement for 078
ham,Sac will score big hundred.he is set batsman:-)
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.
ham,Surely result will offer:)
ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
ham,It's ok lar. U sleep early too... Nite...
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
ham,From here after The performance award is calculated every two month.not for current one month period..
ham,K sure am in my relatives home. Sms me de. Pls:-)
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
ham,Wish i were with you now!
ham,Nan sonathaya soladha. Why boss?
ham,"How about clothes, jewelry, and trips?"
ham,Dunno dat's wat he told me. Ok lor...
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,Oh k. . I will come tomorrow
ham,Just glad to be talking to you.
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
ham,At the funeral home with Audrey and dad
ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
ham,"I don't think I can get away for a trek that long with family in town, sorry"
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
ham,Designation is software developer and may be she get chennai:)
ham,yes baby! I need to stretch open your pussy!
ham,Ugh my leg hurts. Musta overdid it on mon.
spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
ham,Finished class where are you.
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
ham,They r giving a second chance to rahul dengra.
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
ham,They don't put that stuff on the roads to keep it from getting slippery over there?
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
